,attachments,author_id,conversation_id,created_at,edit_history_tweet_ids,geo,id,in_reply_to_user_id,text,origen
67,,947186607160950784,1591036516247080960,2022-11-11 11:54:00+00:00,['1591036516247080960'],,1591036516247080960,,"Lonely Horse: Contemplating tying a beautiful horse in the river
https://t.co/SnkvNUDZ4d
#horse #nature #art #sunset #river",River
68,{'media_keys': ['3_1591036311112122370']},1489777866023837698,1591036315965030400,2022-11-11 11:53:12+00:00,['1591036315965030400'],,1591036315965030400,,"🚨 Desde #River habrían llamado a Ramiro Funes Mori con la idea de volver. 👉El defensor habría rechazado la propuesta.
ℹ️ @Davoobj https://t.co/kWTgA2pwo5",River
69,{'media_keys': ['3_1591035258866225158']},385559715,1591035262188281858,2022-11-11 11:49:01+00:00,['1591035262188281858'],,1591035262188281858,,"En el río suenan cantos de sirena que en la noche todavía me despiertan.
Antes de ir se hacen y deshacen planes, culpas y cadenas.
Forman un telar que han tejido eternamente Aracne y Atenea

#EnElRio #EnElRío #VetustaMorla @vetustamorla #Madriz #Madrid #Rio #Río #River #Otoño https://t.co/OwMbPrqQxg",River
70,,1038499153,1591034568496365573,2022-11-11 11:46:15+00:00,['1591034568496365573'],,1591034568496365573,,¡Lo nuevo de POLIDEPORTERO! https://t.co/cEbJqa9esO #polideportero #river #boca,River
71,{'media_keys': ['3_1591034134905905153']},1368646180947828739,1591034147665215488,2022-11-11 11:44:35+00:00,['1591034147665215488'],,1591034147665215488,,"📆 #UnDíaComoHoy🗓 hace 4 años 🔙

🏆👊 #River jugaba la final ida de la Copa #Libertadores 2018. Se hacia fuerte en La Boca y levantaba dos veces el resultado, una de ellas sacando del medio gracias a Pratto. 

😉 Empate 2-2 con sabor a triunfo. https://t.co/rJm3SFnBzf",River
72,,15590302,1591032070607880192,2022-11-11 11:36:20+00:00,['1591032070607880192'],,1591032070607880192,,"El arribo de Demichelis, inminente: cuándo lo esperan y cómo serían sus primeros días ⚪🔴

Micho será anunciado como nuevo entrenador de #River en la semana posterior al amistoso con Betis y llegará a Argentina.
https://t.co/E2ZdDYJVmm",River
73,{'media_keys': ['7_1591031786372444161']},1187983787323342850,1591031815950995457,2022-11-11 11:35:19+00:00,['1591031815950995457'],{'place_id': '10bf128b44955000'},1591031815950995457,,"11/11 金曜日！
#ポッキーの日 なので早い者勝ちでポッキー配ります😎笑

と言う訳でオープンしてます！
たくさん飲んで歌って楽しんでいきましょ♡

本日もよろしくお願いします🤲🏻

℡0226-25-7260
#River #BAR
#ラーメン #飲み放題 #カラオケ
#気仙沼 #南町 #紫神社前商店街 https://t.co/4Oxwj8pUOT",River
74,{'media_keys': ['3_1591031450710818817']},223860814,1591031463335841794,2022-11-11 11:33:55+00:00,['1591031463335841794'],,1591031463335841794,,"Los inquilinos de los departamentos que se ven en la imagen, nunca imaginaron que desde sus propios balcones iban a vivir su peor tragedia en los 10 segundos posteriores!
Inédito!
Ocurrió en una final de Libertadores!
11/11/2018
#River https://t.co/40rF3Bw3LF",River
75,{'media_keys': ['3_1591027654353879042']},1581004633023078405,1591027697689718784,2022-11-11 11:18:57+00:00,['1591027697689718784'],,1591027697689718784,,“Llegó a un acuerdo”: Martín Demichelis oficializó su salida del Bayern y se conoció cuándo asume en #River https://t.co/RM8ZC953vx https://t.co/ImRHuV5jCc,River
76,{'media_keys': ['3_1591027625883049984']},159678684,1591027630236930048,2022-11-11 11:18:41+00:00,['1591027630236930048'],,1591027630236930048,,"Nous avons eu le plaisir d’immortaliser la soirée annuelle d’Outbrain lors d’une très belle croisière sur la Seine.

#outbrain #event #evenementiel #soiree #bateau #boat #paris #river #seine #riversking #night #institutionnal #evening #croisiere #cruiseship https://t.co/pk6YDy3Aqn",River
77,{'media_keys': ['3_1591025665129824257']},1581004633023078405,1591025692468473858,2022-11-11 11:10:59+00:00,['1591025692468473858'],,1591025692468473858,,#River ¡Bombazo de mercado! El ex Más Grande que podría reencontrarse con Julián Álvarez https://t.co/IJgHpuOAtn https://t.co/5UrCw3xSWI,River
78,{'media_keys': ['3_1591025327928537090']},2270205108,1591025618346708993,2022-11-11 11:10:41+00:00,['1591025618346708993'],,1591025618346708993,,"मां नर्मदा को स्वच्छ रखने के लिए पैसे खर्च किए जाते हैं, पौधारोपण किया जाता है। उसके बाद विफल नीतियों की वजह से लगातार मां नर्मदा में गंदा पानी जाता रहता है। ऐसी व्यवस्था क्यों ?
#मप्र_व्यवस्था_परिवर्तन_2023
#मप्र_व्यवस्था_परिवर्तन
#मप्र_मांगे_बदलाव #narmadariver 
#narmada #River https://t.co/86gB2sy6aV",River
79,"{'media_keys': ['3_1591025194780557315', '3_1591025215596904454', '3_1591025236580999169', '3_1591025257569288192']}",1554660050,1591025278884933632,2022-11-11 11:09:20+00:00,['1591025278884933632'],,1591025278884933632,,"Who says healthy #food can’t be inspiring? Ours is magnificent, freshly prepared and expertly cooked by international chefs! https://t.co/mk5LBMgyFu

#China #Cruises #Yangtze #River #Travel #CenturyCruises #Luxury #Food https://t.co/qRJUlNUrav",River
80,{'media_keys': ['3_1591024941729726465']},1329322735202398208,1591024949644636160,2022-11-11 11:08:02+00:00,['1591024949644636160'],,1591024949644636160,,"John Frosbrug 🌁

#Netherlands #ShotOniPhone #iPhone #photography #photo #beautiful #sunsets #sunsetphotography #lightroom #iPadPro #iPhone14Pro #ShotOnIPhone14Pro #sky #clouds #River #europe #River #landscape #adobe #Apple 

https://t.co/lkKIOSoRh4 https://t.co/7JYIITTnOY",River
